SiteID,FieldWetlandType,FieldVeldAge,FieldAliensWithin20m,Latitude,Longitude,PairID,RecordingNum,Year,Month,Day,Campaign,AVIRIS,LVIS,WetlandType,LandCoverClass,ElevationClass,FireClass
s2lam150_230721,"Not available","Not available","Not available",-33.8905,22.023,170,712,23,7,21,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam050_230826,"Not available","Not available","Not available",-32.9965,19.0597,169,732,23,8,26,"Wet season",Y,Y,"Seep","Wetland","Medium: 500-1000 m","1-to-6 years"
s2lam089_231025,"In or near (10 m) seep","Intermediate (6-17 yrs)","None",-32.996555,19.059401,169,707,23,10,25,"Dry season",Y,Y,"Seep","Shrubland-Fynbos","Medium: 500-1000 m","12-to-17 years"
s2lam125_231026,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-33.499825,20.707033,168,855,23,10,26,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam159_230802,"Not available","Not available","Not available",-33.4999,20.707,168,717,23,8,2,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam117_231107,"Within 50 m of a river or stream","Old (> 17 yrs)","Rare to Very Scattered",-33.531458,23.908243,167,990,23,11,7,"Dry season",Y,Y,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam156_230821,"Not available","Not available","Not available",-33.5315,23.908178,167,400,23,8,21,"Wet season",Y,Y,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam052_231128,"Not near (100 m) any water","Intermediate (6-17 yrs)","Rare to Very Scattered",-33.201803,18.140404,166,1204,23,11,28,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam134_230807,"Not available","Not available","Not available",-33.2018,18.14039,166,1028,23,8,7,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam137_230713,"Not available","Not available","Not available",-33.3322,22.03395,165,863,23,7,13,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","6-to-12 years"
s2lam154_231013,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.3322,22.033915,165,981,23,10,13,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","6-to-12 years"
s2lam058_231028,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.753105,19.686715,164,1004,23,10,28,"Dry season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","12-to-17 years"
s2lam163_230820,"Not available","Not available","Not available",-34.7531,19.6867,164,854,23,8,20,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","12-to-17 years"
s2lam117_230802,"Not available","Not available","Not available",-33.5072,20.6434,163,718,23,8,2,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam128_231026,"Within 50 m of a river or stream","Young (burned, < 6 yrs)","None",-33.507188,20.643463,163,855,23,10,26,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam084_231117,"In or near (25 m) wetland","Old (> 17 yrs)","None",-34.704332,20.085802,162,544,23,11,17,"Dry season",Y,Y,"Estuary","Wetland","Low: 0-500 m","No data or No Fire"
s2lam120_230807,"Not available","Not available","Not available",-34.70433,20.0858,162,576,23,8,7,"Wet season",Y,Y,"Estuary","Wetland","Low: 0-500 m","No data or No Fire"
s2lam021_231117,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.709313,20.109485,161,545,23,11,17,"Dry season",Y,Y,"Estuary","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam163_230807,"Not available","Not available","Not available",-34.7093,20.109675,161,659,23,8,7,"Wet season",Y,Y,"Estuary","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam088_231103,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.902684,22.967,160,716,23,11,3,"Dry season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam093_230725,"Not available","Not available","Not available",-33.9027,22.9669,160,1010,23,7,25,"Wet season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam044_230809,"Not available","Not available","Not available",-33.6622,23.1338,159,707,23,8,9,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam117_231117,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.662202,23.133907,159,570,23,11,17,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam119_231108,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.537895,23.89998,158,860,23,11,8,"Dry season",Y,Y,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam144_230822,"Not available","Not available","Not available",-33.5379,23.9,158,702,23,8,22,"Wet season",Y,Y,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam029_231114,"Not available","Not available","Not available",-33.754541,21.661566,157,861,23,11,14,"Dry season",Y,N,"River","Water","Low: 0-500 m","No data or No Fire"
s2lam122_230822,"Not available","Not available","Not available",-33.75428,21.66194,157,988,23,8,22,"Wet season",Y,N,"River","Bare","Low: 0-500 m","No data or No Fire"
s2lam143_231106,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.521132,23.740297,156,890,23,11,6,"Dry season",Y,N,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam149_230812,"Not available","Not available","Not available",-33.521148,23.740278,156,911,23,8,12,"Wet season",Y,N,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam006_231115,"Not near (100 m) any water","Intermediate (6-17 yrs)","Rare to Very Scattered",-34.100522,18.45091,155,596,23,11,15,"Dry season",Y,Y,"Seep","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam110_230710,"Not available","Not available","Not available",-34.100537,18.450947,155,574,23,7,10,"Wet season",Y,Y,"Seep","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam105_231117,"Within 50 m of a river or stream","Old (> 17 yrs)","Scattered to Medium",-34.705798,20.09224,154,544,23,11,17,"Dry season",Y,Y,"Wetland Flat","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam140_230807,"Not available","Not available","Not available",-34.7058,20.092262,154,576,23,8,7,"Wet season",Y,Y,"Wetland Flat","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam037_230826,"Not available","Not available","Not available",-32.9824,19.05618,153,739,23,8,26,"Wet season",Y,Y,,"Shrubland-Fynbos","High: >1000 m","12-to-17 years"
s2lam092_231025,"In or near (10 m) seep","Intermediate (6-17 yrs)","None",-32.982373,19.056155,153,676,23,10,25,"Dry season",Y,Y,,"Shrubland-Fynbos","High: >1000 m","12-to-17 years"
s2lam135_230713,"Not available","Not available","Not available",-33.365723,22.0984,152,893,23,7,13,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam143_231013,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.365715,22.098403,152,1020,23,10,13,"Dry season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam045_231028,"In or near (25 m) wetland","Intermediate (6-17 yrs)","Rare to Very Scattered",-34.728184,19.680414,151,1014,23,10,28,"Dry season",Y,N,"Seep","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam161_230820,"Not available","Not available","Not available",-34.7283,19.6803,151,858,23,8,20,"Wet season",Y,N,"Seep","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam126_231117,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.708117,20.104608,150,542,23,11,17,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam139_230807,"Not available","Not available","Not available",-34.7081,20.1049,150,574,23,8,7,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam088_230829,"Not available","Not available","Not available",-33.955904,23.601737,149,1149,23,8,29,"Wet season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam114_231130,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.955858,23.60183,149,867,23,11,30,"Dry season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam058_230705,"Not available","Not available","Not available",-34.7325,19.7857,147,707,23,7,5,"Wet season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam126_231016,"In or near (25 m) wetland","Old (> 17 yrs)","Rare to Very Scattered",-34.732445,19.785778,147,549,23,10,16,"Dry season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam030_231025,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.021329,19.052,146,697,23,10,25,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam112_230826,"Not available","Not available","Not available",-33.021316,19.052,146,709,23,8,26,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam003_230705,"Not available","Not available","Not available",-34.001111,19.19038,145,586,23,7,5,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","6-to-12 years"
s2lam169_231123,"Not near (100 m) any water","Young (burned, < 6 yrs)","Rare to Very Scattered",-34.001182,19.190366,145,421,23,11,23,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","6-to-12 years"
s2lam093_231020,"Within 50 m of a river or stream","Old (> 17 yrs)","None",-33.984194,22.607503,144,718,23,10,20,"Dry season",Y,Y,"Estuary","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam114_230711,"Not available","Not available","Not available",-33.9842,22.607488,144,571,23,7,11,"Wet season",Y,Y,"Estuary","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam143_230821,"Not available","Not available","Not available",-33.5193,23.886368,143,822,23,8,21,"Wet season",Y,Y,,"Shrubland","Medium: 500-1000 m","No data or No Fire"
s2lam154_231113,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.519265,23.886358,143,995,23,11,13,"Dry season",Y,Y,,"Shrubland","Medium: 500-1000 m","No data or No Fire"
s2lam088_231117,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.068581,23.227073,142,722,23,11,17,"Dry season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam114_230811,"Not available","Not available","Not available",-34.0686,23.2269,142,712,23,8,11,"Wet season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam073_231020,"Not near (100 m) any water","Not available","None",-33.983857,20.828557,141,1025,23,10,20,"Dry season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam161_230718,"Not available","Not available","Not available",-33.984,20.8285,141,870,23,7,18,"Wet season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam071_231103,"Within 50 m of a river or stream","Intermediate (6-17 yrs)","Rare to Very Scattered",-34.086555,18.420931,140,553,23,11,3,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam110_230717,"Not available","Not available","Not available",-34.0866,18.420963,140,1138,23,7,17,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam127_231107,"Not near (100 m) any water","Not available","None",-33.523,23.713997,139,870,23,11,7,"Dry season",Y,N,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam156_230812,"Not available","Not available","Not available",-33.523,23.714,139,703,23,8,12,"Wet season",Y,N,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam016_231020,"Within 50 m of a river or stream","Old (> 17 yrs)","None",-33.988816,22.606345,138,722,23,10,20,"Dry season",Y,Y,"Estuary","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam093_230711,"Not available","Not available","Not available",-33.9888,22.6063,138,560,23,7,11,"Wet season",Y,Y,"Estuary","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam131_231001,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.579188,23.398155,137,1136,23,10,1,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam142_230707,"Not available","Not available","Not available",-33.5792,23.3981,137,1138,23,7,7,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam052_231103,"Within 50 m of a river or stream","Intermediate (6-17 yrs)","Rare to Very Scattered",-34.087061,18.419744,136,559,23,11,3,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam065_230717,"Not available","Not available","Not available",-34.0871,18.419751,136,1161,23,7,17,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam112_230705,"Not available","Not available","Not available",-32.136534,18.984788,135,1267,23,7,5,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam191_231122,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-32.136598,18.984873,135,407,23,11,22,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam103_230714,"Not available","Not available","Not available",-33.726,21.9382,134,1019,23,7,14,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam122_231010,"Not available","Not available","Not available",-33.725984,21.9382,134,1009,23,10,10,"Dry season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam076_231117,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.661817,23.131625,133,569,23,11,17,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam151_230809,"Not available","Not available","Not available",-33.6618,23.1316,133,707,23,8,9,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam023_231117,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.707845,20.117433,132,595,23,11,17,"Dry season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam146_230807,"Not available","Not available","Not available",-34.7079,20.1174,132,572,23,8,7,"Wet season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam020_230712,"Not available","Not available","Not available",-33.9788,20.817082,131,715,23,7,12,"Wet season",Y,N,,"Forest-Woodland","Medium: 500-1000 m","1-to-6 years"
s2lam109_231113,"Not available","Intermediate (6-17 yrs)","Scattered to Medium",-33.978771,20.817119,131,997,23,11,13,"Dry season",Y,N,,"Forest-Woodland","Medium: 500-1000 m","1-to-6 years"
s2lam110_231010,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.934748,19.896443,130,1008,23,10,10,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam140_230727,"Not available","Not available","Not available",-33.934738,19.8964,130,992,23,7,27,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam058_230630,"Not available","Not available","Not available",-34.6703,19.630175,129,567,23,6,30,"Wet season",Y,N,,"Agriculture","Low: 0-500 m","No data or No Fire"
s2lam129_231029,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.670338,19.630208,129,983,23,10,29,"Dry season",Y,N,,"Agriculture","Low: 0-500 m","No data or No Fire"
s2lam003_230823,"Not available","Not available","Not available",-34.353166,18.900439,128,607,23,8,23,"Wet season",Y,N,,"Grassland","Low: 0-500 m","1-to-6 years"
s2lam132_231108,"Within 50 m of a river or stream","Intermediate (6-17 yrs)","Rare to Very Scattered",-34.353249,18.90035,128,1001,23,11,8,"Dry season",Y,N,,"Grassland","Low: 0-500 m","1-to-6 years"
s2lam038_230718,"Not available","Not available","Not available",-34.069029,22.9379,127,568,23,7,18,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","1-to-6 years"
s2lam114_231027,"Not near (100 m) any water","Intermediate (6-17 yrs)","Scattered to Medium",-34.068947,22.937883,127,722,23,10,27,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","1-to-6 years"
s2lam060_230815,"Not available","Not available","Not available",-33.342845,21.8897,126,1139,23,8,15,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","6-to-12 years"
s2lam149_231005,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.342833,21.889732,126,850,23,10,5,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","6-to-12 years"
s2lam021_231125,"Within 50 m of a river or stream","Young (burned, < 6 yrs)","None",-34.731568,19.953805,125,593,23,11,25,"Dry season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam163_230813,"Not available","Not available","Not available",-34.731573,19.953775,125,621,23,8,13,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam130_231005,"Within 50 m of a river or stream","Old (> 17 yrs)","None",-33.342135,21.847423,123,866,23,10,5,"Dry season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam131_230815,"Not available","Not available","Not available",-33.3421,21.847382,123,1141,23,8,15,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam023_231010,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.806098,19.950075,122,694,23,10,10,"Dry season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam157_230812,"Not available","Not available","Not available",-34.8061,19.950062,122,710,23,8,12,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam041_230617,"Not available","Not available","Not available",-33.990013,22.663065,121,862,23,6,17,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam041_231004,"Within 50 m of a river or stream","Old (> 17 yrs)","None",-33.990023,22.663056,121,720,23,10,4,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam052_230820,"Not available","Not available","Not available",-33.9965,18.392,120,1004,23,8,20,"Wet season",Y,Y,"Seep","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam077_231118,"Within 50 m of a river or stream","Old (> 17 yrs)","Rare to Very Scattered",-33.996409,18.392011,120,1000,23,11,18,"Dry season",Y,Y,"Seep","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam002_231011,"In or near (10 m) seep","Not available","Rare to Very Scattered",-34.324586,18.445415,119,1007,23,10,11,"Dry season",Y,Y,"Seep","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam017_230710,"Not available","Not available","Not available",-34.3246,18.4454,119,570,23,7,10,"Wet season",Y,Y,"Seep","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam022_231019,"Not available","Not available","Not available",-33.635191,21.674818,118,1008,23,10,19,"Dry season",Y,N,,"Shrubland","Low: 0-500 m","No data or No Fire"
s2lam032_230726,"Not available","Not available","Not available",-33.635137,21.6748,118,1006,23,7,26,"Wet season",Y,N,,"Shrubland","Low: 0-500 m","No data or No Fire"
s2lam144_231112,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.51356,23.709088,117,1098,23,11,12,"Dry season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam155_230728,"Not available","Not available","Not available",-33.5136,23.709082,117,1862,23,7,28,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam063_231117,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-34.698378,20.147845,116,574,23,11,17,"Dry season",Y,Y,,"Bare","Low: 0-500 m","1-to-6 years"
s2lam136_230807,"Not available","Not available","Not available",-34.698418,20.1478,116,575,23,8,7,"Wet season",Y,Y,,"Bare","Low: 0-500 m","1-to-6 years"
